Station;Year;Tavg;Tavg_SE;Pr;Sn;Sn_SE;Tavg_base;Tavg_base_SE;Sn_base;Sn_base_SE;Pr_base;Pr_base_SE;T_anomaly;Sn_anomaly;Pr_anomaly;Tavg_last_decade;Tavg_last_decade_SE;Sn_last_decade;Sn_last_decade_SE;Pr_last_decade;Pr_last_decade_SE;T_diff;Sn_diff;Pr_diff;T_anomaly_roll_mean;Pr_anomaly_roll_mean;Sn_anomaly_roll_mean;Tavg_roll_mean;Pr_roll_mean;Sn_roll_mean;T_anomaly_roll_mean_from_1976;Pr_anomaly_roll_mean_from_1976;Sn_anomaly_roll_mean_from_1976;Tavg_roll_mean_from_1976;Pr_roll_mean_from_1976;Sn_roll_mean_from_1976
average_by_all_station;1984;-5,6468688754700986;4,94662402006537;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;-0,66331113972903388;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;0,380865178313941288;NA;NA;-4,602692557427123;NA;NA;0,3808651783139413;NA;NA;-4,602692557427123;NA;NA
average_by_all_station;1985;-4,9558484200131669;4,81024365209054;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;0,02770931572789781;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;0,254973226371874084;NA;NA;-4,728584509369191;NA;NA;0,2549732263718741;NA;NA;-4,728584509369191;NA;NA
average_by_all_station;1986;-3,7068718455123983;4,25340886132192;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;1,27668589022866641;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;0,434150973314180899;NA;NA;-4,549406762426884;NA;NA;0,4341509733141809;NA;NA;-4,549406762426884;NA;NA
average_by_all_station;1987;-6,1006972789115643;4,76521077077222;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;-1,11713954317049957;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;0,399446644808585105;NA;NA;-4,584111090932479;NA;NA;0,3994466448085851;NA;NA;-4,584111090932479;NA;NA
average_by_all_station;1988;-3,9477426858767237;4,07975496004497;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;1,03581504986434103;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;0,384820198252951329;NA;NA;-4,598737537488113;NA;NA;0,3848201982529513;NA;NA;-4,598737537488113;NA;NA
average_by_all_station;1989;-3,7073079877112134;3,87967445731304;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;1,27624974802985136;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;0,656650121082298144;NA;NA;-4,326907614658767;NA;NA;0,6566501210822981;NA;NA;-4,326907614658767;NA;NA
average_by_all_station;1990;-3,9994890644429812;4,73758305889455;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;0,98406867129808351;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;0,760764124043512235;NA;NA;-4,222793611697552;NA;NA;0,7607641240435122;NA;NA;-4,222793611697552;NA;NA
average_by_all_station;1991;-4,1893619705946890;4,55786217066400;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;0,79419576514637580;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;0,682704261926622591;NA;NA;-4,300853473814442;NA;NA;0,6827042619266226;NA;NA;-4,300853473814442;NA;NA
average_by_all_station;1992;-4,2718290163673922;4,00470335485615;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;0,71172871937367255;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;0,674722369725915816;NA;NA;-4,308835366015149;NA;NA;0,6747223697259158;NA;NA;-4,308835366015149;NA;NA
average_by_all_station;1993;-2,8601302026186817;4,02588172735589;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;2,12342753312238308;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;0,644943000989173787;NA;NA;-4,338614734751891;NA;NA;0,6449430009891738;NA;NA;-4,338614734751891;NA;NA
average_by_all_station;1994;-4,6134750566893423;4,87859469485612;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;0,37008267905172243;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;0,748282382867249463;NA;NA;-4,235275352873815;NA;NA;0,7482823828672495;NA;NA;-4,235275352873815;NA;NA
average_by_all_station;1995;-1,7837927913100726;3,61427622284481;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;3,19976494443099213;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;1,065487945737558784;NA;NA;-3,918069790003506;NA;NA;1,0654879457375588;NA;NA;-3,918069790003506;NA;NA
average_by_all_station;1996;-5,2785246393700227;4,39560124507683;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;-0,29496690362895794;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;0,908322666351796482;NA;NA;-4,075235069389269;NA;NA;0,9083226663517965;NA;NA;-4,075235069389269;NA;NA
average_by_all_station;1997;-3,8352112135176650;4,49235062964823;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;1,14834652222339972;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;1,134871272891186278;NA;NA;-3,848686462849878;NA;NA;1,1348712728911863;NA;NA;-3,848686462849878;NA;NA
average_by_all_station;1998;-5,4790289664252798;4,43331716163167;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;-0,49547123068421506;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;0,981742644836330780;NA;NA;-4,001815090904734;NA;NA;0,9817426448363308;NA;NA;-4,001815090904734;NA;NA
average_by_all_station;1999;-4,5864003181917932;4,41165923708059;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;0,39715741754927159;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;0,893833411788272802;NA;NA;-4,089724323952792;NA;NA;0,8938334117882728;NA;NA;-4,089724323952792;NA;NA
average_by_all_station;2000;-5,4746360594664267;5,03953821919971;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;-0,49107832372536198;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;0,746318712285928276;NA;NA;-4,237239023455136;NA;NA;0,7463187122859283;NA;NA;-4,237239023455136;NA;NA
average_by_all_station;2001;-4,4105693621534643;4,89778276515135;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;0,57298837358760046;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;0,724197973130050743;NA;NA;-4,259359762611014;NA;NA;0,7241979731300507;NA;NA;-4,259359762611014;NA;NA
average_by_all_station;2002;-3,8440474361787729;4,32021814461532;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;1,13951029956229188;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;0,766976131148912610;NA;NA;-4,216581604592152;NA;NA;0,7669761311489126;NA;NA;-4,216581604592152;NA;NA
average_by_all_station;2003;-3,3017965035476555;4,40296356965969;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;1,68176123219340923;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;0,722809501056015269;NA;NA;-4,260748234685050;NA;NA;0,7228095010560153;NA;NA;-4,260748234685050;NA;NA
average_by_all_station;2004;-4,0733719123541148;4,40158116969676;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;0,91018582338694998;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;0,776819815489538046;NA;NA;-4,206737920251527;NA;NA;0,7768198154895380;NA;NA;-4,206737920251527;NA;NA
average_by_all_station;2005;-2,5348322577815048;4,33876322727033;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;2,44872547795955997;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;0,701715868842394785;NA;NA;-4,281841866898670;NA;NA;0,7017158688423948;NA;NA;-4,281841866898670;NA;NA
average_by_all_station;2006;-5,5010095092344411;5,01067841540632;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;-0,51745177349337634;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;0,679467381855952901;NA;NA;-4,304090353885112;NA;NA;0,6794673818559529;NA;NA;-4,304090353885112;NA;NA
average_by_all_station;2007;-2,3054162703307219;4,11274622887001;NA;NA;NA;-4,98355773574106;0,260426703304003;NA;NA;NA;NA;2,67814146541034281;NA;NA;-2,713925625133323;0,432829226346451;NA;NA;NA;NA;2,26963211060774;NA;NA;0,832446876174647299;NA;NA;-4,151110859566417;NA;NA;0,8324468761746473;NA;NA;-4,151110859566417;NA;NA
