Year;Month;Tavg;Sn;Pr;Date
2008;10;0,2135944700460829;6,1699751861042182;90,5000000000000;2008-10-01
2008;11;-10,4231944444444444;20,2166666666666650;44,5000000000000;2008-11-01
2008;12;-22,5135944700460833;48,8387096774193523;36,5000000000000;2008-12-01
2009;1;-22,3512480798771129;53,3225806451612883;18,7000000000000;2009-01-01
2009;2;-27,9011479591836746;61,4642857142857153;11,7000000000000;2009-02-01
2009;3;-12,8240783410138253;71,1612903225806406;21,5000000000000;2009-03-01
2009;4;-1,0493452380952382;42,2000000000000028;35,0000000000000;2009-04-01
2009;5;1,9344470046082949;4,5645161290322580;36,5000000000000;2009-05-01
2009;6;12,6586111111111119;0,0000000000000000;49,1000000000000;2009-06-01
2009;7;19,1715821812596019;0,0000000000000000;32,4000000000000;2009-07-01
2009;8;15,1666858678955450;0,0000000000000000;15,6000000000000;2009-08-01
2009;9;7,9008333333333329;0,6888888888888889;63,5000000000000;2009-09-01
2009;10;-2,6730990783410138;9,7204301075268820;40,4000000000000;2009-10-01
2009;11;-20,3755158730158747;29,6166666666666671;38,9000000000000;2009-11-01
2009;12;-32,1723387096774189;46,5806451612903203;18,5000000000000;2009-12-01
2010;1;-29,0163210445468494;48,0161290322580641;35,1000000000000;2010-01-01
2010;2;-29,7562500000000014;61,7678571428571459;13,6000000000000;2010-02-01
2010;3;-12,0857142857142854;55,1612903225806477;8,8000000000000;2010-03-01
2010;4;-2,6622738095238097;42,4666666666666686;15,1000000000000;2010-04-01
2010;5;2,5855990783410139;6,6774193548387100;58,0000000000000;2010-05-01
2010;6;12,0536904761904768;0,0000000000000000;47,8000000000000;2010-06-01
2010;7;15,0645161290322580;0,0000000000000000;53,1000000000000;2010-07-01
2010;8;12,2334101382488480;0,0000000000000000;69,1000000000000;2010-08-01
2010;9;4,9986904761904762;0,3604651162790697;77,0000000000000;2010-09-01
2010;10;-0,1171082949308756;3,5705176294073517;54,6000000000000;2010-10-01
2010;11;-12,3181547619047613;12,0000000000000000;33,3000000000000;2010-11-01
2010;12;-31,0603878648233476;21,4838709677419359;21,1000000000000;2010-12-01
2011;1;-24,5389592933947753;27,1451612903225801;23,1000000000000;2011-01-01
2011;2;-21,4323341836734684;36,7678571428571459;24,8000000000000;2011-02-01
2011;3;-7,7224078341013822;44,5483870967741922;13,1000000000000;2011-03-01
2011;4;0,8648809523809524;14,5000000000000000;28,5000000000000;2011-04-01
2011;5;7,1535714285714285;0,7580645161290323;39,5000000000000;2011-05-01
2011;6;17,9867857142857162;0,0000000000000000;17,2000000000000;2011-06-01
2011;7;13,4338133640552986;0,0000000000000000;70,2000000000000;2011-07-01
2011;8;12,4873502304147461;0,0000000000000000;83,1000000000000;2011-08-01
2011;9;9,0800119047619052;0,5961538461538461;24,2000000000000;2011-09-01
2011;10;1,4277649769585252;1,7133995037220844;45,4000000000000;2011-10-01
2011;11;-13,4514880952380960;11,1333333333333329;30,8000000000000;2011-11-01
2011;12;-15,5620391705069121;32,8225806451612883;49,7000000000000;2011-12-01
2012;1;-25,2626152073732726;51,4838709677419359;17,9000000000000;2012-01-01
2012;2;-17,5885591133004908;55,1379310344827616;19,1000000000000;2012-02-01
2012;3;-10,4878840245775731;59,0000000000000000;12,0000000000000;2012-03-01
2012;4;-1,0220833333333335;18,4333333333333336;15,8000000000000;2012-04-01
2012;5;5,5362327188940093;0,6451612903225806;24,8000000000000;2012-05-01
2012;6;18,1826349206349214;0,0000000000000000;3,6000000000000;2012-06-01
2012;7;19,3782450076804906;0,0000000000000000;7,7000000000000;2012-07-01
2012;8;12,7935483870967737;0,0000000000000000;20,9000000000000;2012-08-01
2012;9;10,6101190476190474;0,3875000000000000;66,7000000000000;2012-09-01
2012;10;-4,0822196620583719;3,8185483870967740;27,7000000000000;2012-10-01
2012;11;-19,4287500000000009;25,5500000000000007;29,3000000000000;2012-11-01
2012;12;-30,0142281105990776;44,0967741935483843;20,8000000000000;2012-12-01
2013;1;-27,4032834101382505;52,3870967741935516;31,2000000000000;2013-01-01
2013;2;-21,7352678571428584;64,9642857142857082;18,0000000000000;2013-02-01
2013;3;-15,9393433179723498;60,7419354838709680;27,1000000000000;2013-03-01
2013;4;-1,9216071428571428;42,2666666666666657;35,2000000000000;2013-04-01
2013;5;3,0794354838709679;1,0645161290322580;56,1000000000000;2013-05-01
2013;6;14,3424999999999994;0,0000000000000000;30,7000000000000;2013-06-01
2013;7;19,3534254992319497;0,0000000000000000;41,4000000000000;2013-07-01
2013;8;15,6384408602150540;0,0000000000000000;46,3000000000000;2013-08-01
2013;9;5,2941666666666665;0,4305555555555556;121,1000000000000;2013-09-01
2013;10;-2,0241935483870965;5,4059139784946240;45,9000000000000;2013-10-01
2013;11;-9,1600000000000001;13,4666666666666668;48,8000000000000;2013-11-01
2013;12;-12,9935483870967747;35,3225806451612883;52,4000000000000;2013-12-01
2014;1;-26,8798387096774185;60,5806451612903203;41,1000000000000;2014-01-01
2014;2;-27,0124362244897966;70,3571428571428612;27,0000000000000;2014-02-01
2014;3;-7,0734447004608292;70,0645161290322562;34,0000000000000;2014-03-01
2014;4;0,4932738095238095;30,9333333333333336;32,0000000000000;2014-04-01
2014;5;4,0167626728110601;1,3548387096774193;56,3000000000000;2014-05-01
2014;6;13,9069047619047623;0,0000000000000000;66,3000000000000;2014-06-01
2014;7;18,3449308755760363;0,0000000000000000;82,2000000000000;2014-07-01
2014;8;12,1384792626728117;0,0000000000000000;66,5000000000000;2014-08-01
2014;9;4,7618452380952379;0,7750000000000000;62,1000000000000;2014-09-01
2014;10;-5,3366935483870970;13,0564516129032260;61,8000000000000;2014-10-01
2014;11;-17,5216666666666647;41,6166666666666671;63,5000000000000;2014-11-01
2014;12;-13,4823732718894007;56,4193548387096797;49,8000000000000;2014-12-01
2015;1;-22,7005760368663587;73,3387096774193594;38,3000000000000;2015-01-01
2015;2;-15,7399447278911566;91,5000000000000000;38,0000000000000;2015-02-01
2015;3;-9,3865207373271886;106,1451612903225765;29,3000000000000;2015-03-01
2015;4;1,2720238095238097;80,2999999999999972;48,3000000000000;2015-04-01
2015;5;7,9064516129032256;17,7096774193548399;48,7000000000000;2015-05-01
2015;6;16,6208333333333336;0,0000000000000000;27,6000000000000;2015-06-01
2015;7;18,2398041474654384;0,0000000000000000;59,0000000000000;2015-07-01
2015;8;13,4349654377880174;0,0000000000000000;119,9000000000000;2015-08-01
2015;9;6,1612499999999999;2,5833333333333335;50,7000000000000;2015-09-01
2015;10;-3,2666321044546849;11,4677419354838719;59,6000000000000;2015-10-01
2015;11;-15,4762500000000003;23,8999999999999986;29,4000000000000;2015-11-01
2015;12;-11,8294354838709683;43,6129032258064484;51,0000000000000;2015-12-01
2016;1;-25,1254608294930861;58,9032258064516157;3,9000000000000;2016-01-01
2016;2;-14,5485837438423644;65,1724137931034448;33,8000000000000;2016-02-01
2016;3;-7,7645161290322582;64,2580645161290391;22,0000000000000;2016-03-01
2016;4;1,9045238095238095;30,5833333333333321;26,2000000000000;2016-04-01
2016;5;3,4213709677419355;1,7580645161290323;34,3000000000000;2016-05-01
2016;6;18,7345833333333331;0,0000000000000000;11,7000000000000;2016-06-01
2016;7;19,7995967741935495;0,0000000000000000;25,4000000000000;2016-07-01
2016;8;14,9262096774193544;0,0000000000000000;92,4000000000000;2016-08-01
2016;9;10,0216071428571425;0,3604651162790697;20,2000000000000;2016-09-01
2016;10;-4,7420506912442395;4,5382595648912227;13,7000000000000;2016-10-01
2016;11;-18,7257738095238082;24,3166666666666664;53,0000000000000;2016-11-01
2016;12;-21,3876152073732726;42,9677419354838719;44,5000000000000;2016-12-01
2017;1;-24,1379032258064505;58,8709677419354804;31,8000000000000;2017-01-01
2017;2;-15,7544642857142865;62,0357142857142847;19,9000000000000;2017-02-01
2017;3;-3,9852150537634410;67,2096774193548328;24,7000000000000;2017-03-01
2017;4;-2,2004166666666669;46,9500000000000028;31,0000000000000;2017-04-01
2017;5;3,8395161290322579;10,7580645161290320;52,5000000000000;2017-05-01
2017;6;17,0433333333333330;0,0000000000000000;73,1000000000000;2017-06-01
2017;7;17,2213709677419367;0,0000000000000000;35,9000000000000;2017-07-01
2017;8;14,2137096774193541;0,0000000000000000;71,1000000000000;2017-08-01
2017;9;4,6784523809523808;0,5333333333333333;80,0000000000000;2017-09-01
2017;10;-1,7445276497695852;5,5000000000000000;33,0000000000000;2017-10-01
2017;11;-13,9954365079365086;26,3000000000000007;53,2000000000000;2017-11-01
2017;12;-13,8735599078341014;56,2741935483870961;54,1000000000000;2017-12-01
2018;1;-25,0716973886328738;69,6129032258064484;25,2000000000000;2018-01-01
2018;2;-20,3270408163265301;72,1785714285714306;16,1000000000000;2018-02-01
2018;3;-12,4536290322580641;76,5967741935483843;39,1000000000000;2018-03-01
2018;4;-3,0323809523809522;70,2999999999999972;27,3000000000000;2018-04-01
2018;5;1,0995967741935484;12,0000000000000000;29,7000000000000;2018-05-01
2018;6;18,5201785714285698;0,0000000000000000;18,9000000000000;2018-06-01
2018;7;16,2064516129032263;0,0000000000000000;23,5000000000000;2018-07-01
2018;8;13,4633064516129028;0,0000000000000000;81,8000000000000;2018-08-01
2018;9;7,9662499999999996;0,2980769230769231;64,8000000000000;2018-09-01
2018;10;2,9345046082949309;1,1792803970223324;60,7000000000000;2018-10-01
2018;11;-16,9985238095238103;14,6999999999999993;32,5000000000000;2018-11-01
2018;12;-26,1735023041474655;27,8387096774193559;34,4000000000000;2018-12-01
2019;1;-19,8459677419354854;36,9354838709677438;38,5000000000000;2019-01-01
2019;2;-19,6933035714285722;50,6071428571428541;20,5000000000000;2019-02-01
2019;3;-4,8624999999999998;53,7580645161290320;27,6000000000000;2019-03-01
2019;4;-3,3591666666666669;39,5166666666666657;39,0000000000000;2019-04-01
2019;5;4,6175691244239632;9,5806451612903221;69,1000000000000;2019-05-01
2019;6;13,8610912698412694;0,0000000000000000;96,2000000000000;2019-06-01
2019;7;19,6283986175115217;0,0000000000000000;81,7000000000000;2019-07-01
2019;8;16,4600230414746562;0,0000000000000000;54,7000000000000;2019-08-01
2019;9;7,4276785714285714;1,7121621621621621;48,5000000000000;2019-09-01
2019;10;-0,3329493087557603;3,2946817785527465;64,3000000000000;2019-10-01
2019;11;-17,6638095238095225;27,1000000000000014;38,3000000000000;2019-11-01
2019;12;-19,5120967741935480;45,7419354838709680;46,4000000000000;2019-12-01
2020;1;-15,1058755760368655;56,7258064516129039;47,0000000000000;2020-01-01
2020;2;-12,7120689655172416;65,2413793103448256;29,3000000000000;2020-02-01
2020;3;-6,7165322580645164;76,7096774193548328;69,0000000000000;2020-03-01
2020;4;4,2345833333333331;38,8864864864864899;9,0000000000000;2020-04-01
2020;5;10,4245967741935477;0,4324324324324324;52,9000000000000;2020-05-01
2020;6;14,5241666666666660;0,0000000000000000;102,1000000000000;2020-06-01
2020;7;16,8779953917050705;0,0000000000000000;69,1000000000000;2020-07-01
2020;8;17,7147273425499243;0,0000000000000000;80,2000000000000;2020-08-01
2020;9;10,2443452380952387;1,2567567567567568;67,2000000000000;2020-09-01
2020;10;-2,2516129032258063;6,0741063644289452;92,4000000000000;2020-10-01
2020;11;-8,0574999999999992;22,0333333333333350;45,6000000000000;2020-11-01
2020;12;-24,5540322580645167;36,2741935483870961;29,2000000000000;2020-12-01
2021;1;-30,9302419354838705;46,4516129032258078;26,9000000000000;2021-01-01
2021;2;-24,7120535714285730;62,7500000000000000;33,1000000000000;2021-02-01
2021;3;-11,6395161290322573;71,9354838709677438;36,8000000000000;2021-03-01
2021;4;-0,8866666666666666;48,7999999999999972;25,2000000000000;2021-04-01
2021;5;5,3249423963133644;3,6129032258064515;60,7000000000000;2021-05-01
2021;6;11,0679166666666671;0,0000000000000000;109,8000000000000;2021-06-01
2021;7;17,4091589861751146;0,0000000000000000;51,1000000000000;2021-07-01
2021;8;14,8733870967741932;0,0000000000000000;67,6000000000000;2021-08-01
2021;9;6,9941666666666666;0,7560975609756098;85,2000000000000;2021-09-01
2021;10;0,5746543778801844;4,8489378442171516;58,6000000000000;2021-10-01
2021;11;-12,0088095238095232;33,7000000000000028;76,8000000000000;2021-11-01
2021;12;-24,8500576036866363;52,4516129032258078;29,6000000000000;2021-12-01
2022;1;-18,4657258064516121;56,4838709677419359;31,8000000000000;2022-01-01
2022;2;-15,7968750000000000;73,0000000000000000;29,2000000000000;2022-02-01
2022;3;-12,4149769585253456;82,5806451612903203;41,7000000000000;2022-03-01
2022;4;-1,0408333333333333;69,0333333333333314;38,9000000000000;2022-04-01
2022;5;9,0649193548387093;17,2903225806451601;32,0000000000000;2022-05-01
2022;6;15,5227976190476191;0,0000000000000000;94,9000000000000;2022-06-01
2022;7;16,7804723502304149;0,0000000000000000;64,0000000000000;2022-07-01
2022;8;13,1786290322580655;0,0000000000000000;68,7000000000000;2022-08-01
2022;9;5,9458333333333337;0,5666666666666667;70,3000000000000;2022-09-01
2022;10;0,7133064516129032;1,4838709677419355;37,2000000000000;2022-10-01
2022;11;-15,9087499999999995;17,8999999999999986;22,3000000000000;2022-11-01
2022;12;-21,5150537634408607;28,8387096774193559;27,5000000000000;2022-12-01
2023;1;-27,1405337941628275;40,4516129032258078;38,9000000000000;2023-01-01
2023;2;-14,3053571428571420;58,0357142857142847;25,7000000000000;2023-02-01
2023;3;-8,1419354838709683;57,1612903225806477;53,7000000000000;2023-03-01
2023;4;-6,8687500000000004;57,5000000000000000;35,7000000000000;2023-04-01
2023;5;6,5294354838709676;9,8709677419354840;10,5000000000000;2023-05-01
2023;6;16,5166666666666657;0,0000000000000000;21,4000000000000;2023-06-01
